Air_temp,age,sex,thermalsensation,thermalsensationacceptability,thermalpreference,thermalcomfort,clo,met,relativehumidity,airvelocity,BMI,outdoormonthlyairtemperature
27.3,25,Female,0,1,no change,5,0.59,1.3,63,0.49,17.7154195,30.8
26.7,25,Female,0,0,warmer,5,0.59,1.3,65,0.5,24.5851167,30.8
26.4,25,Male,0,1,no change,6,0.78,1.1,66,0.53,27.98920978,30.8
26.1,25,Male,2,0,warmer,6,0.78,1.1,66.5,0.06,26.14733748,30.8
25.9,25,Male,0,0,warmer,3,0.78,1.1,66.9,0.09,25.20018614,30.8
25.6,25,Female,0,1,no change,6,0.57,1.3,68.5,0.42,21.52782083,30.8
26.1,25,Male,0,1,no change,6,0.78,1.3,67.1,0.2,18.21493625,30.8
26.3,25,Male,0,1,no change,6,0.84,1.3,66.6,0.43,22.77555576,30.8
26,25,Female,0,0,cooler,6,0.57,1.1,66.8,0.06,20.703125,30.8
26.2,25,Female,0,1,no change,6,0.59,1.1,66.6,0.13,23.38120433,30.8
25.8,35,Male,0,1,no change,6,0.78,1.1,67.2,0.07,27.74474832,30.8
25.6,35,Male,-1,1,no change,6,0.78,1.1,67.7,0.06,27.61664234,30.8
25.7,25,Female,0,0,warmer,6,0.57,1.1,67.9,0.15,22.66666667,30.8
25.8,25,Female,0,0,warmer,5,0.63,1.1,67.3,0.49,23.7332384,30.8
25.7,25,Male,-1,1,no change,6,0.78,1.1,67.2,0.09,24.09297052,30.8
25.6,25,Female,1,1,no change,6,0.57,1.1,67.4,0.22,25.00624114,30.8
25.9,25,Male,1,0,warmer,6,0.79,1.1,67.4,0.04,27.94309769,30.8
25.5,25,Female,1,1,no change,6,0.63,1.1,67.9,0.55,18.97453196,30.8
25.7,25,Female,0,1,no change,4,0.59,1.1,68,0.03,18.75,30.8
26,25,Female,1,1,no change,4,0.6,1.1,66.7,0.05,19.75308642,30.8
26.2,25,Female,0,1,no change,5,0.57,1.1,67,0.07,17.02046541,30.8
26,25,Female,0,1,no change,5,0.77,1.3,66.5,0.53,20.23615158,30.8
26.1,25,Female,0,1,warmer,6,0.57,2,66.3,0.17,23.78432855,30.8
33.9,55,Male,2,1,no change,6,0.67,1.4,47.2,0.92,25.68052473,30.9
36.8,35,Male,3,1,warmer,4,0.71,1.1,40.5,0.28,26.20307382,30.9
37,25,Female,2,0,warmer,3,0.6,1.1,40.1,0.25,15.93058742,30.9
37,35,Female,2.5,0,warmer,3,0.55,1.1,40.1,0.25,21.55925618,30.9
37,45,Male,1,1,warmer,4,0.7,1.1,39.6,0.84,22.0721003,30.9
37,25,Female,1,1,warmer,2,0.57,1.4,39.6,1.23,21.52782083,30.9
37.1,65,Male,1,0,warmer,3,0.63,1.1,39.6,0.23,23.47414599,30.9
37.4,25,Female,3,1,warmer,3,0.57,1.1,41.3,0.13,20.15621063,30.9
37.2,25,Male,3,1,warmer,5,0.69,1.1,41.6,0.25,19.93609059,30.9
36.9,65,Male,3,0,warmer,1,0.64,1.1,42.4,0.42,26.41425401,30.9
36.9,45,Male,3,0,warmer,5,0.67,1.1,41.8,0.2,23.84620154,30.9
36.3,55,Female,2,0,warmer,3,0.57,1.3,41.9,0.4,24.18745276,30.9
36.5,25,Male,1,0,warmer,5,0.73,1.1,41.8,0.63,22.12887117,30.9
36.6,25,Male,2,0,warmer,4,0.59,1.3,41.9,0.12,18.91162823,30.9
36.6,25,Female,2,0,warmer,4,0.66,1.1,41.9,0.12,18.75,30.9
36.5,25,Female,2,0,warmer,4,0.66,1.1,41.9,0.71,19.140625,30.9
36.4,25,Male,2,0,warmer,4,0.79,1.1,41.5,0.49,29.41075887,30.9
36.4,25,Female,2,0,warmer,4,0.66,1.1,42.1,0.51,20.80279105,30.9
35.5,25,Female,1,0,warmer,5,0.6,1.1,42.1,0.52,23.47001488,30.9
35.5,25,Female,0,1,no change,6,0.6,1.1,44.1,0.75,21.00409544,30.9
35.5,25,Female,1,0,warmer,5,0.6,1.1,45.7,0.75,21.09375,30.9
35.2,25,Female,1,0,warmer,5,0.55,1.3,46.3,0.41,20.71248176,30.9
35.1,25,Male,2,0,no change,4,0.68,1.3,46.9,0.43,20.56126561,30.9
35.4,55,Female,1,0,warmer,5,0.83,1.3,44.9,0.26,25.79994961,30.9
36.3,35,Male,1,0,warmer,5,0.74,1.3,42,0.73,24.56411162,30.9
36.2,45,Male,1,0,warmer,5,0.68,1.1,45.1,0.82,25.62250022,30.9
36.1,65,Male,1,0,warmer,5,0.61,1.1,45.1,0.2,19.52483706,30.9
35.9,65,Female,1,0,warmer,4,0.59,1.4,44.9,0.6,25.83978251,30.9
35.4,25,Female,1,0,warmer,5,0.63,1.4,48.4,0.28,19.34996221,30.9
35.4,25,Female,2,0,warmer,4,0.61,1.3,48.4,0.53,24.11115933,30.9
36.3,25,Female,1,0,warmer,5,0.6,1.3,42.9,0.88,21.67207566,30.9
36.6,25,Male,1,0,warmer,5,0.77,1.1,40.9,0.67,22.74560762,30.9
36.7,45,Male,1,0,warmer,5,0.74,1.1,40.8,0.26,24.16456205,30.9
35.6,45,Female,3,1,warmer,4,0.41,1.4,42.6,0.32,23.4375,30.9
36.4,25,Female,2,0,warmer,4,0.51,1.1,40,0.46,24.18745276,30.9
36.4,35,Male,1,1,warmer,4,0.55,1.1,40.9,0.18,24.04086441,30.9
36.4,25,Male,1,1,warmer,5,0.55,1.1,41.3,0.21,22.83950617,30.9
36.5,25,Female,2,1,warmer,2,0.61,1.1,40.6,0.14,17.60560949,30.9
36.5,25,Male,3,1,warmer,5,0.58,1.1,41.1,0.22,19.99502278,30.9
36.3,25,Female,2,1,warmer,4,0.55,1.1,40.9,0.28,18.51392592,30.9
36.4,25,Female,2,1,warmer,5,0.4,1.3,40.8,0.3,20.703125,30.9
36.4,35,Female,3,0,warmer,1,0.56,1.3,40.4,0.71,19.81069051,30.9
36.7,25,Female,3,1,warmer,6,0.45,1.3,38.1,0.18,23.3391584,30.9
37,45,Male,3,0,warmer,4,0.55,1.7,39.4,0.13,24.96334926,30.9
37.1,55,Male,1,1,warmer,6,0.49,1.5,38.4,0.24,28.3070584,30.9
35.6,35,Male,1,1,no change,6,0.55,1.4,39.3,0.21,24.94679546,30.9
36.3,35,Male,0.8,1,warmer,5,0.55,1.7,36.6,0.36,22.01187834,30.9
34.4,55,Female,0,1,no change,5,0.4,1.1,52.7,1.14,27.98616708,30.9
34.1,35,Male,0,1,warmer,6,0.59,1.1,53.2,0.94,21.15190681,30.9
34.2,25,Female,2,0,warmer,5,0.46,1.2,52.8,0.33,27.34375,30.9
34.8,25,Female,2,0,warmer,5,0.44,1.3,51.5,0.29,26.20307382,30.9
35.9,25,Female,2,0,warmer,5,0.44,1.1,46,0.28,20.80279105,30.9
36.4,65,Male,0,1,warmer,6,0.57,1.1,43.6,0.62,24.73146027,30.9
36.5,35,Female,2,0,warmer,5,0.71,1.4,43.5,0.26,20.83853428,30.9
36.4,25,Female,3,0,warmer,5,0.38,1.2,43.7,0.71,20.83853428,30.9
36.5,25,Female,2,0,warmer,5,0.5,1.4,43.8,0.46,23.2500465,30.9
36.4,25,Female,1,0,warmer,2,0.4,1.1,43.8,0.91,17.08807765,30.9
36.6,25,Female,3,0,warmer,2,0.4,1.4,43.2,0.37,21.13946319,30.9
36.5,35,Female,3,0,warmer,6,0.4,1.1,44.6,0.33,22.42810191,30.9
36.6,25,Male,0,1,warmer,4,0.51,1.1,42,0.3,28.04281659,30.9
36.7,25,Female,1,0,warmer,6,0.53,1.1,40.4,0.31,21.484375,30.9
36.2,25,Female,2,0,warmer,2,0.4,1.1,43.4,0.66,20.80279105,30.9
36.1,25,Male,2,0,warmer,3,0.46,1.1,44.1,0.3,27.14798329,30.9
36.4,25,Male,3,0,warmer,4,0.53,1.3,42.8,0.39,23.91456998,30.9
36.3,35,Male,0,1,no change,6,0.74,1.1,45,1.21,23.14010515,30.9
36.4,35,Male,1,0,warmer,4,0.53,1.4,45.3,0.38,24.20811,30.9
27.6,25,Female,0,1,no change,6,0.42,1.4,37.4,0.04,24.54171575,30.9
27.3,45,Female,0,1,no change,6,0.42,1.1,39.6,0.1,19.50235762,30.9
27.7,35,Male,0,1,no change,6,0.59,1.1,38.5,0.02,23.47001488,30.9
26.4,35,Male,0,1,no change,6,0.68,1.2,41.6,0.66,24.6092588,30.9
25.9,45,Female,0,1,no change,6,0.63,1.3,42.1,0.7,25.42301183,30.9
25.3,35,Female,0,1,no change,6,0.63,1.4,43.7,0.35,24.97227217,30.9
23.9,25,Male,1,0,warmer,5,0.79,1.4,48.6,0.13,21.71609868,30.9
23.9,35,Male,1,0,warmer,6,0.74,1.1,48.6,0.13,19.78186968,30.9
24.4,25,Female,-1,0,cooler,6,1,1.3,47.1,0.12,24.5851167,30.9
24.7,25,Female,0,1,no change,6,0.6,1.1,46.3,0.1,20.80279105,30.9
24.8,25,Female,0,1,no change,6,0.6,1.4,45.8,0.09,18.86808574,30.9
25,35,Female,-1,0,cooler,6,0.57,1.1,46.1,0.06,26.20307382,30.9
25,25,Female,0,1,no change,6,0.61,1.3,46.1,0.06,19.58008897,30.9
23.3,35,Female,0,1,no change,6,0.59,1.1,49,0.05,24.54171575,30.9
23.7,25,Male,0,1,no change,6,0.74,1.3,49.5,0.31,22.09331387,30.9
23.7,25,Male,0,1,no change,6,0.74,1.3,49.5,0.31,18.66330263,30.9
24.9,25,Female,-1,0,cooler,6,0.53,1.1,47.2,0.01,21.36009706,30.9
24.9,25,Male,0,1,no change,6,0.74,1.3,47.2,0.01,27.07018468,30.9
25.4,25,Female,0,1,no change,5,0.63,1.3,46.1,0.02,21.875,30.9
25.3,35,Female,-1,1,no change,5,0.64,1.1,42,0.39,19.921875,30.9
25.5,25,Female,0,1,no change,6,0.48,1.1,43.9,0.13,20.666708,30.9
26.3,35,Male,-1,1,no change,6,0.49,1.2,41.9,0.26,22.4996371,30.9
25.3,25,Female,0,1,no change,6,0.44,1.3,43.6,0.13,24.57993082,30.9
24.7,45,Male,0,1,no change,6,0.49,1.1,45.3,0.13,29.09428234,30.9
24.6,35,Male,0,1,no change,6,0.54,1.1,46.1,0.11,25,30.9
24.2,55,Male,-1,1,no change,6,0.46,1.1,45.8,0.26,24.08063237,30.9
23.5,45,Female,-1,1,cooler,6,0.38,1.4,47.6,0.07,21.6450137,30.9
24.9,55,Male,0,1,no change,6,0.59,1.4,44.5,0.05,23.47001488,30.9
24.1,45,Male,0,1,no change,6,0.6,1.1,46.3,0.1,18.4569441,30.9
25.2,55,Male,-0.6,1,no change,6,0.6,1.3,46.5,0.4,29.38339099,30.9
27.6,35,Male,0,1,no change,6,0.59,1.1,38.5,0.4,28.46944469,30.9
26.2,25,Male,0,1,no change,6,0.53,1.4,41.4,0.41,21.484375,30.9
25.3,25,Male,0,1,no change,6,0.53,1.3,43.7,0.52,21.40289781,30.9
25,25,Male,0,1,no change,6,0.53,1.1,44.3,0.44,24.16456205,30.9
24.3,25,Male,0,1,no change,6,0.59,1.1,45.4,0.41,17.93592749,30.9
24.7,25,Female,0,1,no change,6,0.46,1.3,45.3,0.25,21.55925618,30.9
25.8,55,Male,0,1,no change,6,0.59,1.3,42.2,0.29,23.06962569,30.9
27.9,25,Male,0,1,no change,6,0.59,1.3,38.4,0.3,23.45041901,30.9
30.6,35,Male,0,1,no change,5,0.74,1.3,45,0.52,23.14010515,30.9
30.9,35,Male,0,1,no change,6,0.59,1.3,44.2,0.35,22.0721003,30.9
31.1,45,Male,0,1,no change,6,0.72,1.4,45.3,0.38,26.15230229,30.9
29.8,25,Female,0,1,no change,5,0.42,1.1,31.1,0.23,22.74560762,30.9
27.7,25,Female,0,1,no change,6,0.5,1.1,34.1,0.12,25,30.9
27.4,25,Female,0,1,no change,5,0.4,1.1,34.8,0.3,23.38120433,30.9
27.5,35,Male,0,1,no change,6,0.49,1.1,35,0.08,20.91786998,30.9
27.6,25,Male,0,1,no change,6,0.59,1.1,34.6,0.15,19.07217557,30.9
27.3,25,Male,0,1,no change,6,0.59,1.1,34.8,0.2,23.72453724,30.9
27,25,Male,0,1,no change,5,0.59,1.1,35,0.52,25.14644451,30.9
27.1,45,Male,0,1,no change,6,0.53,1.1,36.5,0.26,24.56411162,30.9
24.6,35,Male,0,1,no change,6,0.53,1.3,41.8,0.08,20.71248176,30.9
24.4,35,Female,0,1,no change,6,0.48,1.1,43.3,0.26,22.4385219,30.9
26.6,25,Female,1,0,warmer,5,0.42,1.1,42.6,0.6,24.94679546,30.9
28.8,25,Female,0,1,no change,6,0.4,1.1,37.1,0.63,22.81949008,30.9
29,25,Female,1,0,warmer,4,0.42,1.1,36.8,0.64,19.07696123,30.9
28.7,35,Female,0,1,no change,6,0.42,1.1,34.9,0.1,22.65625,30.9
24.4,35,Male,0,1,warmer,5,0.7,1.1,49.3,0.06,28.89952316,30.9
24,25,Male,0,1,no change,6,0.7,1.2,49.2,0.05,22.41990936,30.9
24,25,Male,0,1,no change,6,0.7,1.1,48.4,0.07,21.50294251,30.9
24.1,35,Male,1,0,warmer,4,0.7,1.3,48.9,0.08,25.14644451,30.9
24.5,25,Male,0,1,warmer,5,0.92,1.3,46.5,0.08,25.40923061,30.9
24.6,25,Female,1,1,warmer,4,0.56,1.4,46.7,0.05,19.66809336,30.9
24.4,25,Female,0,1,no change,6,0.57,1.4,48.1,0.05,21.93748875,30.9
24.1,35,Male,0,1,no change,3,0.7,1.4,49.6,0.13,27.68541615,30.9
24.3,45,Male,0,1,no change,5,0.7,1.1,47.9,0.03,22.01187834,30.9
24.5,25,Male,0,1,no change,5,0.72,1.7,47.8,0.07,24.92011324,30.9
24.7,45,Male,0,1,warmer,6,0.7,1.6,47.6,0.04,24.16456205,30.9
24.8,35,Male,1,1,no change,5,0.7,1.4,48,0.04,24.31663248,30.9
24.5,35,Male,-1,1,no change,6,0.64,1.1,49.2,0.11,22.42810191,30.9
24.5,35,Male,0,1,no change,6,0.7,1.1,48.3,0.09,23.99402733,30.9
24.5,35,Male,1,0,warmer,5,0.7,1.1,49.1,0.07,25.54539417,30.9
24.5,35,Male,0,1,no change,6,0.69,1.1,48.4,0.07,23.14010515,30.9
24.6,25,Female,0,1,no change,4,0.78,1.1,48.2,0.11,18.94683799,30.9
24.4,35,Male,1,1,no change,5,0.7,1.1,47.7,0.07,24.92011324,30.9
24.3,25,Male,0,1,warmer,6,0.74,1.1,48.8,0.11,23.31670573,30.9
24.3,25,Male,0,1,no change,6,0.7,1.5,48.2,0.11,20.0220657,30.9
24.1,25,Male,0,1,warmer,6,0.72,1.1,48.4,0.08,19.99502278,30.9
24.1,25,Female,0,1,no change,6,0.57,1.1,48.3,0.04,29.20666998,30.9
24.3,25,Male,-1,1,cooler,6,0.72,1.1,47.6,0.05,16.61124969,30.9
24.5,25,Female,0,1,no change,6,0.63,1.4,48,0.12,22.34904509,30.9
24.7,35,Male,0,1,warmer,4,0.64,1.7,47.2,0.05,23.4375,30.9
24.8,55,Male,0,1,no change,4,0.7,1.7,46.4,0.1,19.61228412,30.9
24.7,25,Male,0,1,no change,6,0.7,1.3,47.7,0.05,22.42810191,30.9
24.6,25,Male,0,1,warmer,4,0.7,1.3,46.5,0.1,25.49957926,30.9
24.4,25,Male,-1,1,no change,5,0.7,1.4,47.9,0.03,23.07118013,30.9
24.2,25,Female,0,1,no change,5,0.53,1.3,47.2,0.03,19.2898608,30.9
24.3,25,Male,0,1,no change,6,0.72,1.7,47,0.11,23.42980447,30.9
24.7,25,Female,0,1,no change,4,0.66,1.4,45.9,0.06,20.00499291,30.9
23.8,25,Male,-1,1,no change,5,0.72,1.3,48.5,0.03,26.02987777,30.9
23.7,25,Male,-1,1,cooler,5,0.72,1.1,49.1,0.13,21.52311298,30.9
23.5,35,Male,0,1,no change,6,0.7,1.3,50.9,0.05,24.20811,30.9
23.4,35,Male,0,1,no change,6,0.64,1.1,51.1,0.06,30.91432534,30.9
23.6,25,Male,-1,1,no change,6,0.76,1.1,50.2,0.06,22.41990936,30.9
23.6,25,Male,0,1,no change,6,0.7,1.1,51,0.11,23.82865157,30.9
23.6,35,Male,0,1,no change,6,0.64,1.1,50.2,0.08,26.41425401,30.9
23.7,35,Male,0,1,no change,5,0.7,1.2,50.7,0.07,27.15816007,30.9
23.8,25,Female,0,1,no change,6,0.63,1.2,50.9,0.06,19.07696123,30.9
23.7,35,Male,0,1,no change,4,0.7,1.3,51.2,0.06,28.49930378,30.9
23.8,35,Male,0,1,no change,5,0.7,1.3,51.2,0.08,24.85497811,30.9
23.9,25,Male,0,1,no change,6,0.64,1.7,51.1,0.04,26.15230229,30.9
23.8,25,Female,-1,1,no change,6,0.67,1.4,51,0.11,22.08884634,30.9
24.3,45,Male,0,1,no change,5,0.7,1.1,50.8,0.03,22.45594866,30.9
24.1,25,Male,-1,1,cooler,6,0.7,1.1,52.9,0.08,26.90389123,30.9
24.3,25,Female,1,1,warmer,5,0.53,1.7,51.7,0.05,22.1718317,30.9
24.3,25,Female,0,1,no change,5,0.58,1.7,49.9,0.12,21.93748875,30.9
24.3,25,Male,0,1,no change,6,0.7,1.4,52.5,0.08,21.82657427,30.9
23.7,25,Female,0,1,no change,6,0.53,1.1,52.3,0.05,29.59071868,30.9
23.6,25,Female,0,1,no change,6,0.57,1.3,52.6,0.11,20.91128443,30.9
23.6,25,Female,0,1,no change,6,0.57,1.3,52.6,0.11,19.53125,30.9
23.6,25,Male,0,1,no change,6,0.79,1.3,51.3,0.06,23.14010515,30.9
23.6,45,Male,0,1,no change,6,0.74,1.4,51.3,0.06,23.75521842,30.9
23.6,35,Male,-1,0,cooler,6,0.68,1.1,52.5,0.08,27.20413604,30.9
23.6,35,Female,0,1,no change,6,0.53,1.3,52.5,0.08,22.50561703,30.9
22.9,25,Female,0,1,no change,6,0.53,1.1,54.7,0.15,15.12930258,30.9
23.5,35,Male,0,1,no change,6,0.74,1.3,54,0.04,22.12814866,30.9
23.5,25,Female,0,1,no change,6,0.66,1.3,54,0.04,21.93748875,30.9
23.9,25,Female,0,1,no change,6,0.55,1.1,52.4,0.07,19.53125,30.9
23.9,25,Female,-1,0,cooler,6,0.53,1.1,52.4,0.08,20.42455849,30.9
23.9,35,Male,0,1,no change,6,0.74,1.4,52.4,0.08,30.23431595,30.9
23.8,25,Male,0,1,no change,6,0.74,1.3,52.5,0.09,23.14010515,30.9
23.6,25,Male,0,1,no change,6,0.74,1.3,53.4,0.06,24.92011324,30.9
23.6,25,Male,0,1,no change,6,0.79,1.3,53.4,0.06,24.92011324,30.9
23.5,35,Male,0,1,no change,6,0.68,1.1,53.1,0.14,24.14058673,30.9
23.5,25,Female,0,1,no change,6,0.55,1.1,53.7,0.1,20.04632592,30.9
23.9,25,Female,0,1,no change,6,0.57,1.3,52.5,0.11,22.265625,30.9
23.9,35,Male,0,1,no change,6,0.68,1.3,52.5,0.11,26.90389123,30.9
23.9,35,Male,0,1,no change,6,0.79,1.1,51.9,0.14,25.40281608,30.9
23.9,45,Male,0,1,no change,6,0.68,1.1,51.9,0.15,25.38228817,30.9
23.8,25,Male,0,1,no change,6,0.68,1.1,52.8,0.08,30.49107673,30.9
24.2,25,Male,0,1,no change,6,0.74,1.3,51.9,0.06,24.94679546,30.9
24.2,35,Male,0,1,no change,6,0.74,1.1,51.9,0.06,24.40604632,30.9
24.4,35,Male,0,1,no change,6,0.74,1.1,51.1,0.02,24.47587266,30.9
24.3,25,Male,0,1,no change,6,0.74,1.3,50.4,0.07,24.43767172,30.9
24.1,35,Male,0,1,no change,6,0.68,1.1,51.6,0.06,27.76812618,30.9
24.1,35,Male,0,1,no change,6,0.68,1.4,51.6,0.06,25.89060219,30.9
24,35,Female,0,1,no change,6,0.57,1.4,51.5,0.03,28.21869489,30.9
23.9,35,Male,0,1,no change,6,0.74,1.3,52.5,0.11,26.29656684,30.9
24,25,Male,0,1,no change,6,0.74,1.3,51.8,0.08,24.85497811,30.9
24,35,Male,0,1,no change,6,0.68,1.1,51.8,0.05,24.67351873,30.9
24.2,25,Male,0,1,no change,6,0.74,1.1,50.8,0.02,22.42810191,30.9
24,25,Female,0,1,no change,6,0.63,1.1,50.2,0.13,24.99370118,30.9
24,18,Female,0,1,no change,6,0.59,1.1,50.2,0.13,19.53125,30.9
24.1,35,Male,0,1,no change,6,0.74,1.1,51.3,0.04,24.81115858,30.9
24.1,25,Male,0,1,no change,6,0.74,1.1,51.3,0.04,18.53379174,30.9
24.3,35,Male,0,1,no change,6,0.68,1.1,50.2,0.05,22.12097723,30.9
24.3,35,Male,0,1,no change,6,0.68,1.3,50.2,0.05,23.84620154,30.9
24.1,35,Male,-1,0,cooler,6,0.74,1.4,50.6,0.04,24.6092588,30.9
24,25,Male,0,1,no change,6,0.74,1.3,51.2,0.04,23.4375,30.9
23.6,25,Male,0,1,no change,6,0.74,1.3,50.6,0.06,18.64534404,30.9
23.4,35,Male,-1,0,cooler,6,0.74,1.1,51.9,0.11,24.57993082,30.9
23.3,35,Male,0,1,no change,6,0.74,1.3,51.4,0.07,22.41990936,30.9
23.1,35,Male,-1,0,cooler,6,0.74,1.4,51.9,0.13,27.61664234,30.9
23.2,25,Male,0,1,no change,6,0.68,1.3,51.8,0.04,21.84071719,30.9
23.3,35,Male,0,1,no change,6,0.68,1.4,51.4,0.05,21.82204511,30.9
23.2,35,Male,0,1,no change,6,0.74,1.3,52.3,0.02,27.23274465,30.9
23.6,25,Male,0,1,no change,6,0.74,1.3,51.7,0.06,22.09331387,30.9
25.3,35,Male,0,1,no change,5,0.7,1.4,42,0.04,29.3877551,30.9
23.8,35,Male,0,1,no change,4,0.7,1.4,46.4,0.1,24.48979592,30.9
23.5,25,Female,0,1,no change,5,0.58,1.1,47.8,0.07,21.09726442,30.9
23.4,35,Male,0,1,no change,6,0.7,1.1,48.5,0.05,24.21875,30.9
23.4,35,Male,0,1,no change,6,0.7,1.1,47.1,0.07,30.2601375,30.9
23,35,Male,0,1,no change,6,0.7,1.1,48.1,0.08,22.4385219,30.9
22.9,35,Male,-1,1,no change,5,0.7,1.4,49.3,0.06,22.31572131,30.9
23.1,35,Male,0,1,no change,6,0.7,1.3,48.4,0.04,25.31366009,30.9
23.2,25,Female,0,1,cooler,5,0.57,1.1,48.8,0.06,22.97808012,30.9
23.1,35,Male,0,1,no change,5,0.7,1.1,47.9,0.07,26.88780888,30.9
22.9,35,Male,-1,1,no change,5,0.7,1.4,48.4,0.11,26.15230229,30.9
22.8,35,Male,0,1,no change,6,0.7,1.1,49.1,0.14,20.80279105,30.9
22.7,25,Female,-1,1,cooler,5,0.58,1.1,49.5,0.05,21.484375,30.9
22.9,25,Male,0,1,no change,6,0.64,1.4,49.9,0.06,26.82287414,30.9
23.2,25,Male,0,1,no change,6,0.58,1.4,49.2,0.05,19.80534178,30.9
23.3,25,Male,0,1,no change,5,0.7,1.4,49,0.08,28.46944469,30.9
23.2,35,Male,0,1,no change,6,0.7,1.3,48.8,0.06,26.47627952,30.9
22.8,35,Female,-1,1,cooler,6,0.57,1.1,49.6,0.04,19.66809336,30.9
22.9,25,Male,0,1,no change,6,0.7,1.1,49.9,0.08,15.54447049,30.9
23.1,35,Male,-1,1,no change,5,0.7,1.1,49.3,0.03,24.609375,30.9
22.9,25,Male,0,1,no change,5,0.7,1.1,50.4,0.09,18.9796298,30.9
23.5,25,Male,0,1,no change,6,0.7,1.1,46.3,0.14,20.92524873,30.9
23.4,25,Male,0,1,no change,6,0.7,1.4,49.5,0.1,24.72859638,30.9
23.2,25,Female,0,1,no change,4,0.55,1.1,49.9,0.07,19.21769381,30.9
23,25,Female,-1,1,no change,5,0.94,1.3,50.1,0.1,21.875,30.9
22.7,25,Male,-1,1,no change,6,0.7,1,51.3,0.14,18.5485952,30.9
23,25,Male,-1,1,no change,6,0.64,1.1,51.1,0.11,26.2345679,30.9
23.1,25,Male,0,1,no change,6,0.7,1.1,50.4,0.05,21.5102471,30.9
23.1,25,Female,-1,1,cooler,5,0.58,1.3,50.7,0.11,18.51208412,30.9
23.2,25,Male,0,1,no change,6,0.7,1.3,49.9,0.08,24.94679546,30.9
22.9,35,Male,-1,1,cooler,5,0.7,1.1,49.9,0.09,23.12893796,30.9
24.8,35,Male,0,1,no change,5,0.7,1.1,45.6,0.08,22.79944302,30.9
23.6,25,Male,0,1,no change,5,0.7,1.4,48.1,0.1,23.12893796,30.9
23.3,35,Male,-0.4,1,cooler,4,0.7,1.4,49.4,0.07,25.14644451,30.9
23.4,25,Female,0,1,no change,5,0.58,1.1,49.6,0.07,20.64809382,30.9
23.2,35,Male,-1,1,cooler,4,0.64,1.1,49.7,0.11,25.63211647,30.9
23,25,Male,0,1,no change,6,0.7,1.4,51,0.07,26.82287414,30.9
23.1,25,Female,-1,1,cooler,5,0.64,1.1,50.2,0.05,23.046875,30.9
23.2,35,Male,-1,1,cooler,5,0.7,1.1,49.8,0.09,31.18159119,30.9
23.8,25,Male,0,1,no change,5,0.7,1.1,48.6,0.11,25.89060219,30.9
23.7,25,Male,0,1,no change,6,0.7,1.1,48.5,0.06,26.92622628,30.9
23.6,45,Male,0,1,no change,5,0.7,1.1,48.9,0.03,23.47001488,30.9
23.6,35,Male,0,1,no change,6,0.7,1.1,49.6,0.1,23.07118013,30.9
23.5,35,Male,0,1,no change,6,0.7,1.1,48.7,0.09,22.4641571,30.9
23.1,25,Male,0,1,no change,6,0.7,1.1,49.5,0.08,24.6092588,30.9
24,35,Female,-1,1,no change,6,0.57,1.3,50.5,0.07,24.99370118,30.9
23.8,35,Male,-1,1,no change,6,0.7,1.7,51.3,0.06,26.88780888,30.9
23.7,35,Male,-1,1,warmer,6,0.7,1.7,50.7,0.06,24.50977008,30.9
23.8,35,Male,0,1,no change,5,0.7,1.4,51,0.08,23.07218644,30.9
23.8,25,Male,0,1,warmer,6,0.7,1.6,50,0.07,26.15230229,30.9
25.3,25,Male,0,1,no change,6,0.74,1.1,45.5,0.05,24.57993082,30.9
24.7,25,Male,0,1,no change,6,0.74,1.1,45.2,0.03,24.81115858,30.9
24.4,35,Male,0,1,no change,6,0.74,1.1,48.8,0.05,22.4996371,30.9
24.1,25,Female,0,1,no change,6,0.62,1.1,48.4,0.11,20.64809382,30.9
23.8,35,Male,0,1,warmer,5,0.74,1.2,48.6,0.05,25.89060219,30.9
24.1,35,Male,0,1,no change,6,0.74,1.1,46.6,0.05,20.92524873,30.9
24.3,35,Male,0,1,no change,5,0.74,1.4,46.5,0.06,24.14058673,30.9
24.4,25,Male,0,1,no change,4,0.74,1.1,45.9,0.07,21.5102471,30.9
24,25,Male,0,1,no change,5,0.74,1.1,45.9,0.11,22.14290143,30.9
25,25,Female,-1,0,cooler,5,0.63,1.2,44.1,0.05,28.34040663,30.9
23.6,25,Female,-1,0,cooler,6,0.84,1.3,46.6,0.05,18.43548203,30.9
22.8,25,Female,0,1,no change,5,0.57,1.1,49.3,0.08,19.58822223,30.9
22.7,35,Male,-1,0,cooler,6,0.74,1.1,48.8,0.08,30.17573341,30.9
23.2,25,Male,0,1,no change,5,0.68,1.3,47.5,0.04,21.71925011,30.9
23.3,25,Male,1,0,warmer,5,0.74,1.1,47.1,0.02,25.83972174,30.9
23.3,25,Female,-2,0,cooler,3,0.57,1.3,47.4,0.04,28.21869489,30.9
23,25,Female,-1,0,cooler,4,0.57,1.3,49.1,0.05,24.50977008,30.9
23.6,25,Female,-1,0,cooler,4,0.82,1.1,47.2,0.06,21.36009706,30.9
23.7,25,Female,-1,0,cooler,4,0.91,1.1,46.9,0.05,17.44824217,30.9
23.6,25,Male,0,1,no change,5,0.68,1.1,47.1,0.04,29.09246633,30.9
23.3,35,Female,1,0,warmer,4,0.61,1.3,47.1,0.04,29.296875,30.9
23,25,Female,0,1,no change,6,0.57,1.3,48.8,0.06,19.34996221,30.9
