TMP,AGE,CLO,MET,RH,AV,BMI,OTMP,SEX,TS
23.7,35,0.84,1.1,24.2,0.03,23.87511478,21.3,Male,-1
33.3,55,0.74,1.6,41.3,0.37,23.84620154,29.5,Male,3
26.2,35,0.7,1.6,65.4,0.1,26.03311608,30.8,Male,1
22.2,45,0.64,1.1,79.5,0.03,20.51508648,18.5,Male,0
26.3,45,1.05,1.1,45.5,0.3,29.19213265,29.9,Male,-1
25.6,25,0.68,1.4,60.4,0.03,21.79358524,30.8,Male,0
29.4,45,0.52,1.4,57.1,0.3,22.74560762,30.8,Male,0
22.4,55,0.79,1.3,74.9,0.01,20.17566496,18.5,Male,0
25.3,35,0.68,1.6,46.6,0.22,28.46944469,29.5,Male,0
25.2,35,0.48,1.1,47.7,0.04,25.833385,29.9,Female,1
34.1,45,0.72,1.1,40.7,0.63,23.84620154,29.5,Male,2
24.6,45,0.7,1.1,59.2,0.12,24.609375,18.5,Male,0
27.8,35,0.55,1.2,46.7,0.04,28.36035153,21.3,Male,0
23.9,25,0.57,1.6,47.8,0.05,20.96245906,30.8,Female,-1
29.9,55,0.55,1.6,80.8,0.39,21.53310145,30.9,Male,0
19.5,25,0.52,1.3,88.8,0.17,28.49930378,18.5,Male,0
21.2,25,1.67,1.1,33.5,0.04,24.40604632,8.5,Male,0
25.7,45,0.55,1.1,43.9,0.01,22.69395388,18.5,Male,1
36,45,0.59,1.1,48.2,0.29,32.487747,29.5,Female,3
26.7,45,0.7,1.3,65.8,0.22,26.85451209,30.8,Male,0
26,25,0.57,1.1,66.8,0.06,20.703125,30.8,Female,0
25.9,25,0.64,1.4,63.9,0.03,22.78372993,38.1,Male,0
26,45,0.61,1.1,44.2,0.02,21.55925618,18.5,Male,-1
25.2,25,0.64,2.1,54,0.14,24.47587266,29.5,Male,-1
25.9,35,0.79,1.1,62.9,0.55,25.18078512,38.1,Male,0
26.4,25,0.57,1.1,60.8,0.04,27.05612294,38.1,Female,2
24.9,25,0.78,1.1,65.9,0.2,19.48696145,30.8,Male,0
24.8,35,0.68,1.1,51.5,0.07,23.14010515,30.9,Male,0
23.7,25,0.74,1.1,67.5,0.09,26.19618735,38.1,Male,-2
27.9,35,0.88,1.1,46.8,0.01,25.14644451,29.9,Male,0
22.2,55,0.61,1.1,80,0.01,18.87400916,18.5,Male,0
25.3,55,0.69,1.1,43.5,0.05,19.58008897,18.5,Male,0
21,55,0.63,1.3,82.3,0.01,27.09009457,18.5,Female,-0.5
23.2,25,0.57,1.4,48,0.09,20.15621063,30.8,Female,-1
28.6,25,0.38,1.3,74,0.78,19.07696123,38.1,Female,0
22,45,0.64,1.1,80.8,0.01,24.6152105,18.5,Male,0
21.3,35,0.92,1.2,80.1,0.03,18.75,18.5,Female,0
24,25,0.81,1.4,57.1,0.09,20.92524873,30.9,Male,0
26.9,25,0.72,1.1,50.8,0.01,29.34917112,29.9,Male,-2
23.9,55,0.55,1.1,24.8,0.1,27.35884546,21.3,Male,0
25.1,45,0.57,1.1,45.3,0.04,19.37503875,18.5,Female,0
27.7,35,0.94,1.1,49.1,0.37,26.34411971,29.9,Male,0
29.3,25,0.68,1.4,79.8,0.38,20.3125,29.5,Male,-1
25.9,55,0.57,1.4,52.9,0.09,25.3487878,18.5,Female,1
25.4,25,0.78,1.1,64.7,0.2,23.4375,30.8,Female,-1
24.6,25,1.17,1.1,52.3,0.1,20.91676862,29.9,Female,0
21.9,35,1.05,1.6,65.8,0.02,22.74560762,29.5,Female,-1
24,25,0.77,1.1,55,0.14,24.51243423,30.9,Male,0
23.9,45,0.79,1.1,34.5,0.05,26.953125,21.3,Male,0
31.3,55,0.68,1.1,71.3,2.12,28.48012941,30.9,Male,0
16.2,55,1.47,1.1,42.8,0.03,21.6450137,8.5,Male,0
17.7,45,0.88,1.2,56.8,0.08,23.13472895,15.5,Female,-2
24.8,25,0.44,1.3,48,0.08,23.84620154,21.3,Female,0
25.1,45,0.78,1.3,72.6,0.09,24.18745276,30.8,Female,-1
39.8,55,0.43,1,21.4,0.44,24.97227217,29.5,Female,3
26.1,25,0.79,1.1,68.3,0.11,25.01352082,38.1,Male,0
28.1,55,0.67,1.1,64.3,0.42,16.40625,30.8,Male,0
24.3,35,0.75,1.3,54.7,0.09,22.14833292,30.9,Male,-0.5
24.5,35,1.01,1.1,32.6,0.04,25.68052473,21.3,Male,1
20.8,45,0.87,1.1,84,0.02,22.69395388,18.5,Male,0
23.9,55,0.89,1.3,70.2,0.02,20.703125,18.5,Female,1
26.2,35,0.7,1.4,42.1,0.03,21.40289781,29.5,Male,1
33.1,55,0.72,1.1,54.3,0.6,26.17519452,38.1,Male,3
14.9,45,1.53,1.4,22,0.05,18.34323195,8.5,Female,-1
23,35,0.88,1.2,76.1,0.02,26.03311608,18.5,Male,0
23.7,35,0.85,1.6,40.4,0.04,25.53210601,15.5,Male,0
35.5,45,0.67,1,55.8,0.86,24.40604632,29.5,Male,3
25.8,25,0.63,1.6,72.2,0.08,21.93634741,38.1,Female,-1
28.2,55,0.87,1.3,42.5,0.48,22.57495591,29.9,Female,1
29.4,55,0.64,1.4,56.3,0.35,26.47627952,30.9,Male,0
24.2,35,0.6,1.1,53.6,0.07,21.93748875,30.9,Female,0
25.2,25,0.7,1.7,70.7,0.27,21.97133586,30.8,Male,0
26.3,55,0.6,1.7,41.8,0,22.65625,18.5,Female,1
28.5,45,0.63,1.4,61,0.54,25.79994961,30.8,Female,3
27.7,45,0.7,1.1,32.8,0.08,28.48012941,18.5,Male,0
25.7,35,0.77,1.2,50.4,0.04,29.8803726,21.3,Male,-1
26,35,0.72,1.1,64.8,0.13,24.74093729,30.8,Male,1
27.8,25,0.69,1.4,66.1,0.8,21.63331531,30.8,Male,-1
25.5,55,0.7,1.1,52.5,0.01,23.31670573,18.5,Male,0
24.3,25,0.74,1.3,50.4,0.07,24.43767172,30.9,Male,0
25.7,25,0.58,1.1,64.2,0.15,20.45288532,38.1,Male,-1
24.7,25,0.86,1.3,55.2,0.17,20.78772746,30.9,Male,0
31.4,55,0.78,1.1,72.6,1.03,29.27783633,30.9,Female,1
30,25,0.67,1.1,76.2,0.42,21.09375,29.5,Male,0
26,25,0.95,1.4,49.4,0.07,27.00932225,21.3,Female,-1
25.3,25,0.64,1.1,28.2,0.12,33.34165485,21.3,Female,0
25,35,0.63,1.2,43.7,0.07,24.18745276,18.5,Female,1
26.3,25,0.74,1.1,61.3,0.21,25,30.8,Female,0
24.7,25,0.55,1.4,54.8,0.1,21.36009706,30.9,Female,0
24.3,25,0.93,1.1,54.2,0.06,20.17755515,29.9,Female,0
26,45,0.77,1.1,53.9,0.07,22.69395388,18.5,Male,0
30.4,25,0.6,1.1,74.3,0.5,19.07696123,29.5,Female,-1
18.9,25,1.75,1.1,49.3,0.04,29.296875,15.5,Female,-1
24.7,25,0.64,1.6,65.5,0.29,18.44072597,30.8,Male,0
23.4,25,0.63,1.4,75.1,0.02,19.80559517,18.5,Female,-1
19.7,45,1.44,1.6,37.1,0.04,23.14010515,8.5,Male,0
30.9,55,0.42,1.2,69.7,0.86,32.29173125,29.5,Female,1
27.7,45,0.67,1.1,65.3,0.75,19.92861129,30.8,Male,0
26.8,45,0.49,1.1,31.7,0.05,24.85497811,18.5,Male,0
24.2,35,0.68,1.3,55.4,0.04,24.5851167,30.9,Female,-0.5
26.4,25,0.57,0.9,60.2,0.34,20.703125,38.1,Female,-1
24.4,55,0.68,1.4,25.7,0.04,25.27611485,21.3,Male,-1
25.3,55,0.74,1.2,44.7,0.05,23.14010515,18.5,Male,0
22.3,55,0.93,1.1,76.6,0.03,22.97808012,18.5,Female,0
23.7,25,0.55,1.1,55.1,0.18,17.578125,29.5,Female,-1
22.4,55,1.03,1.3,79.8,0.02,29.296875,18.5,Female,0
35.7,55,0.49,1.1,46.3,0.63,23.4375,30.9,Male,2
19.9,55,0.87,1.3,85.3,0.03,24.18745276,18.5,Male,-1
23.5,25,1.24,1.1,41.4,0.01,24.18745276,15.5,Female,0
34.5,25,0.52,1.2,31.7,0.53,18.91162823,29.5,Male,3
28.2,35,0.92,1.4,68.7,0.37,26.47627952,30.8,Female,0
26.2,45,0.7,1.4,53.1,0.06,21.96712018,18.5,Male,0
26.7,25,0.7,1.1,64,0.52,21.4532872,38.1,Male,-1
25.1,25,0.61,1.5,64,0.08,18.34323195,30.8,Female,-2
25.4,25,0.7,1.6,43.4,0.06,23.84620154,18.5,Male,0
17,25,1.43,1.1,58,0.02,18.7760119,15.5,Male,0
23.8,55,1.02,1.1,25.9,0.05,27.41244646,21.3,Female,-1
26.5,35,0.59,1.4,58.1,0.06,25.77581229,30.8,Female,0
24.6,35,1.11,1.1,42.1,0.15,31.85216305,15.5,Male,0
24.6,25,0.57,1.1,75.9,0.13,19.07696123,38.1,Female,-1
18.8,45,1.48,1.1,25.1,0.04,18.0833695,8.5,Female,0
34.6,45,0.79,1.4,38.6,0.39,28.22838647,29.5,Male,1
29.6,55,0.63,1.1,57,0.14,20.17755515,30.8,Female,2
24.7,25,0.55,1.3,33.5,0.02,23.38868656,21.3,Male,-1
27.7,25,0.84,1.1,61.6,0.12,21.22000905,30.8,Male,0
24.7,25,0.78,1.1,67.4,0.02,25.89060219,30.8,Male,0
34.4,55,0.67,1,44.5,0.22,24.38237298,29.5,Male,2
23.1,35,0.75,1.6,57.4,0.11,27.493446,30.9,Male,-0.5
24,35,0.7,1.1,50.2,0.04,19.86442011,30.9,Male,1
25.9,35,0.49,1.1,54.4,0.01,23.07118013,21.3,Male,2
17.2,25,1.82,1.2,52.8,0.02,18.94448233,15.5,Female,-1
17.3,25,1.13,1.1,41.2,0.02,20.82649286,8.5,Male,-1
27.7,25,0.75,1.1,48.8,0.18,22.81949008,29.9,Female,1
19.1,35,1.64,1.3,48.7,0.05,20.17755515,15.5,Female,-2
28.4,45,0.71,1.3,64.3,0.28,20.96245906,30.8,Female,2
24.9,25,0.57,1.3,64.9,0.49,20.78772746,38.1,Female,0
27,35,0.68,1.3,50.5,0.09,22.14290143,29.9,Male,1
22.1,45,0.64,1.4,78.4,0.01,25.63211647,18.5,Male,0
26.5,25,0.78,1.3,66.1,0.54,22.4385219,30.8,Male,0
29.3,45,0.53,1.4,77.1,0.5,26.20307382,38.1,Female,1
20.5,45,1.54,1.4,36.8,0.06,22.1718317,8.5,Female,0
18.3,55,1.56,1.3,35.3,0.02,28.36744235,8.5,Male,0
33.3,55,0.63,1,52.9,0.27,29.50214004,29.5,Female,2
24.3,55,0.77,1.1,39.9,0.08,26.76256895,15.5,Male,0
17.2,25,1.26,1.3,53,0.01,22.74560762,15.5,Female,-3
26.7,35,0.61,1.1,53.4,0.02,28.3070584,21.3,Male,-1
36.3,45,0.64,1.2,39.7,1.04,21.79358524,29.5,Male,3
25.6,35,0.64,1.1,50.1,0.19,25,29.5,Male,0
28.1,35,0.57,1.1,64.4,1.19,27.94214333,38.1,Female,1
20.5,55,0.83,1.1,84.9,0.06,22.01187834,18.5,Male,0
27.2,25,0.71,1.1,71.3,0.39,22.265625,30.8,Female,-1
25.8,25,0.7,1.1,62.4,0.13,23.35563691,38.1,Male,0
23.1,45,0.7,1.5,42.7,0.01,22.06880942,18.5,Male,0
27.2,35,0.71,1.1,71.4,0.66,29.02494331,30.8,Female,1
24.7,35,0.88,1.4,37.2,0.11,19.53125,15.5,Female,-1
28.2,45,0.63,1.1,62.9,0.24,33.203125,30.8,Female,2
26.2,25,0.56,1.3,66.6,0.19,22.01187834,30.8,Male,0
26.4,25,0.55,1.3,66.5,0.58,22.65625,30.8,Female,-1
26.4,45,0.84,1.3,39.5,0.01,21.36009706,18.5,Male,0
38.1,55,0.64,1.1,31.7,0.73,25.89060219,29.5,Male,3
29.8,25,0.52,1.1,76,0.52,24.99370118,29.5,Male,-0.5
23.5,45,0.84,1.2,69,0.01,22.69395388,18.5,Male,0
24,25,0.73,1.2,53.7,0.08,26.03311608,30.9,Male,0
18.9,55,2.06,1.3,38.1,0.02,23.47414599,8.5,Male,0
24.5,35,0.77,1.3,53.8,0.07,26.15230229,30.9,Male,-1
26.7,25,0.58,1.1,61.3,0.38,21.27814907,38.1,Male,-1
23.6,25,1.08,1.1,44.3,0.13,24.94679546,15.5,Female,0
24.8,25,0.7,1.6,65.1,0.12,29.54813427,30.8,Male,0
35.6,45,0.53,1.1,32.5,0.51,23.84620154,29.5,Male,1
22.3,25,1.08,1.1,35.5,0.01,20.13066586,8.5,Male,-1
16.5,55,1.87,1.1,23.1,0.02,23.51020408,8.5,Male,-1
22.6,55,0.68,1.1,77.1,0.01,21.36009706,18.5,Male,0
18.9,45,1.5,1.1,36.2,0.05,21.79358524,8.5,Male,0
24.3,55,0.87,1,26.4,0.01,25.71981439,21.3,Male,1
25.3,45,0.64,1.1,63.6,0.09,22.14290143,30.8,Male,1
25,25,0.57,1.1,63.3,0.19,21.36009706,30.8,Female,0
30.6,45,0.47,1.3,73.3,0.72,28.34040663,30.9,Female,1
26.2,45,0.58,1.4,42.6,0.01,24.08063237,18.5,Male,1
24.7,35,0.7,1.1,59.4,0.04,20.666708,18.5,Male,0
22.9,35,0.7,1.4,49.3,0.06,22.31572131,30.9,Male,-1
23.9,35,0.68,1.3,52.5,0.11,26.90389123,30.9,Male,0
25.1,45,1.5,1.6,43.6,0.04,22.77318641,15.5,Male,0
21.3,25,1.39,1.3,29.3,0.02,18.91162823,8.5,Male,0
21.7,55,1.44,1.1,25.7,0.06,22.74560762,8.5,Male,0
29.8,55,0.52,1.6,75.4,0.56,23.4375,29.5,Male,1
25.2,25,0.68,1.3,66.5,0.22,20.26323617,30.8,Male,1
24.3,25,0.63,1.7,60.5,0.04,23.45041901,30.9,Female,-1
23.3,25,0.57,1.1,43.7,0.16,24.20811,30.8,Female,0
16.7,55,2.16,1.1,43.2,0.05,23.75521842,8.5,Male,0
21.4,45,0.88,1.1,79.8,0.04,20.80279105,18.5,Male,0
33.4,45,0.49,1.3,50.7,0.42,22.4385219,29.5,Male,2
33.6,45,0.58,1.1,54.2,0.35,25.27611485,29.5,Male,2
27,45,0.57,1.1,30,0.22,23.38120433,18.5,Female,0
25.7,25,0.67,1.4,70.6,0.08,26.70940171,38.1,Female,-0.5
24.1,25,0.93,1.4,43,0.12,22.65625,15.5,Male,0
28.5,35,0.77,1.1,45.7,0.12,30.13894917,29.9,Female,1
27.3,45,0.48,1.3,69.4,0.52,23.68060292,30.8,Female,1
29,55,0.67,1.3,76.2,0.53,26.69449783,29.5,Male,0
27,25,0.9,1.4,64.8,0.18,21.61281179,30.8,Male,0
29.4,55,0.67,1.4,78.8,0.46,31.000062,29.5,Male,0
25.5,35,1.38,1.5,35.1,0.1,25.63211647,15.5,Male,0
19.1,45,1.39,1.1,54.8,0.03,27.81557067,15.5,Female,0
24.1,35,0.74,1.1,51.3,0.04,24.81115858,30.9,Male,0
30.9,45,0.53,1.2,69.7,0.52,24.609375,29.5,Male,1
30.6,55,0.68,1.3,76.2,1.47,26.07897153,30.9,Male,0
25.7,55,0.55,1.1,45.4,0.03,26.78111865,18.5,Male,1
26,35,0.73,1.3,68.7,0.52,25.63211647,38.1,Male,-1
19.5,45,1.49,1.1,35.1,0.02,22.01187834,8.5,Male,0
26.4,45,0.78,1.3,44,0.02,24.85497811,18.5,Male,0
24.6,45,0.8,1.1,26.7,0.08,22.65625,21.3,Male,0
20.7,45,1.03,1.3,83.5,0.01,22.01187834,18.5,Male,0
29.8,55,0.76,1.1,67.6,0.29,26.47627952,29.5,Male,-0.5
26.6,25,0.65,1.1,44.7,0.02,24.16456205,29.9,Female,0
24.7,45,0.86,1.9,27.4,0.07,20.17755515,21.3,Male,0
23.1,25,0.7,1.1,50.4,0.05,21.5102471,30.9,Male,0
25.1,35,0.53,1.3,63.7,0.07,17.39799398,30.8,Female,-1
20.4,35,1.34,1.1,37.2,0.06,23.828125,8.5,Female,0
28.5,55,0.81,1.3,48.7,1.21,23.99402733,30.9,Male,0
27.7,45,0.55,1.1,45,0.03,25.30617306,18.5,Male,1
27.6,45,0.84,1.1,34.6,0.07,21.36009706,18.5,Male,0
26.1,55,0.64,1.4,70,0.02,28.6218191,30.8,Male,0
20.9,55,0.53,1.1,83.2,0.02,29.95765831,18.5,Female,-2
30.2,35,0.73,1.3,73.7,0.11,22.01187834,30.9,Male,0
21.2,55,0.82,1.1,82.9,0.03,18.51208412,18.5,Male,-1
17.8,25,1.42,1.5,52.8,0.08,20.55933485,15.5,Female,0
22.2,45,0.73,1.2,77.3,0.02,25.79994961,18.5,Female,0
17.2,55,2.01,1.1,38.1,0.03,20.54441979,8.5,Male,-1
30.2,45,0.53,1.1,74.9,0.23,23.42980447,29.5,Male,0
23.9,25,0.55,1.1,52.4,0.07,19.53125,30.9,Female,0
24.9,25,0.7,1.2,65,0.12,19.29595696,30.8,Male,-1
26,45,0.57,1.1,40.9,0.12,23.14195677,18.5,Female,0
25.5,45,0.42,1.3,48.3,0.07,21.09375,18.5,Female,0
26.8,45,0.63,1.1,30.2,0.23,23.45041901,18.5,Female,1
27.3,25,0.71,1.3,50.2,0.01,17.80008088,29.9,Female,1
23.4,45,0.64,1.1,45.1,0.01,22.78372993,18.5,Male,0
28.7,35,0.55,1.3,58.1,0.46,23.27397307,30.8,Male,1
25.6,25,0.69,1.1,50.5,0.05,22.01187834,29.9,Male,0
24.1,25,0.78,1.3,57.3,0.06,27.59814452,29.5,Female,0.5
23.4,35,0.81,1.3,57.4,0.03,22.01187834,30.9,Male,0
18.5,35,1.95,1.1,36.6,0.01,22.1718317,8.5,Male,-3
27.3,25,0.9,1.4,63.7,0.62,24.17269977,30.8,Male,0
28.5,55,0.64,1.3,63.7,0.33,28.53122689,30.8,Male,1
27,25,0.71,1.1,64.1,0.12,31.25780143,30.8,Female,0
25.7,35,0.78,1.1,66,0.22,28.78577186,30.8,Male,1
26.6,55,0.9,1.5,44,0.27,28.30064762,29.9,Male,0
26.7,25,0.57,1.1,61.5,0.38,21.95837725,38.1,Female,1
21.4,35,0.97,1.1,82.9,0.04,25.05687422,18.5,Male,0
32,45,0.59,1.1,44.8,0.52,25.390625,30.9,Male,0
23.6,35,0.7,1.1,49.6,0.1,23.07118013,30.9,Male,0
31.2,45,0.64,1.2,67.7,0.93,23.38868656,30.9,Male,1
23.2,25,0.75,1.6,57.3,0.05,20.32738448,30.9,Male,0
27.7,55,0.67,1.1,55.3,0.19,23.45041901,29.5,Male,-1
25,25,0.7,1.2,66.2,0.13,23.91456998,30.8,Male,1
26,35,0.67,1.1,44.2,0,19.44658375,18.5,Male,1
24.7,25,0.68,1.1,48.8,0.17,25.60137037,29.5,Male,-1
24.5,25,0.74,1.1,54.1,0.08,20.64809382,30.9,Male,0
28.6,55,0.63,1.1,83.4,0.62,14.88095238,29.5,Female,0
22.6,55,0.64,1.1,75.9,0,25.98811809,18.5,Male,0
21.9,45,0.64,1,79.4,0.02,22.01187834,18.5,Male,0
22.1,55,0.74,1.1,81.4,0.04,23.07118013,18.5,Male,0
23.8,25,0.57,1.5,62.5,0.01,21.52782083,29.5,Female,-1
27.6,45,0.55,1.3,40.3,0.03,19.07696123,18.5,Male,0
25.2,35,0.53,1.1,63.8,0.11,26.47627952,30.8,Female,1
37.6,25,0.57,1.1,28.3,0.48,20.24493845,29.5,Female,3
25.8,35,0.64,1.1,45.6,0.16,19.07217557,29.5,Male,0
25,25,0.64,1.5,66.7,0.04,23.12893796,30.8,Male,0
24.9,25,0.57,1.4,64.8,0.25,21.09375,30.8,Female,0
16.6,55,1.31,1.4,36.2,0.05,24.5851167,8.5,Male,0
24.8,25,1.13,1,43.5,0.08,21.15190681,21.3,Male,-2
27.3,55,0.78,1.1,40,0.08,29.173948,29.9,Female,0
26.2,35,0.49,1.1,52.9,0.04,19.33164964,21.3,Male,1
25.9,35,0.74,1.1,44.2,0.18,21.36009706,29.5,Male,0
21.5,45,1.29,1.3,84.7,0.02,17.08807765,18.5,Male,0
24.8,25,0.95,1.3,66.1,0.12,28.34040663,30.8,Female,1
26.3,35,0.67,1.3,67.2,0.23,28.36744235,30.8,Female,-0.5
32.7,45,0.55,1.2,57.5,0.44,24.48979592,29.5,Male,2
24.5,35,0.69,1.3,53.8,0.03,22.74560762,30.9,Male,-1
25,25,0.57,1.1,67.1,0.23,20.54441979,30.8,Female,0
25,25,0.7,1.1,67.4,0.19,21.383942,30.8,Male,0
23.9,25,0.64,1.1,64.3,0.1,21.36009706,38.1,Male,-1
27.2,35,0.9,1.3,63.2,0.15,22.77897657,30.8,Male,-1
20.1,35,1.81,1.3,35.5,0.03,20.92524873,8.5,Male,0
21.2,45,1.82,1.4,33.3,0.05,23.14010515,8.5,Male,0
24.2,25,0.6,1.4,52.3,0.07,20.0220657,30.9,Female,0
26,45,0.55,1.3,39.2,0.04,26.41425401,21.3,Male,0
27.7,35,0.84,1.1,47.8,0.07,24.16456205,29.9,Male,2
24.2,25,0.53,1.1,79.7,0.1,24.21875,38.1,Female,-1
29.6,25,0.63,1.1,59.8,1.13,18.1551631,30.8,Female,2
25.8,65,0.69,1.3,46.1,0.06,31.55035896,18.5,Male,1
19.3,25,1.51,1.1,50.7,0.11,21.00409544,15.5,Male,0
26.2,45,0.53,1.1,67.1,0.34,21.484375,30.8,Female,2
25.2,25,0.58,1.7,73.8,0.16,24.51243423,38.1,Male,-1
22.9,35,0.7,1.4,48.4,0.11,26.15230229,30.9,Male,-1
26,25,0.9,1.4,65.4,0.12,19.93609059,30.8,Male,0
23.3,55,0.92,1.7,76.2,0.07,17.02046541,18.5,Male,0
25,35,0.58,1.4,63.4,0.09,25.46938776,30.8,Male,1
25,55,0.75,1.4,52.7,0.09,19.27983844,18.5,Male,1
29.2,55,0.61,1.3,80.4,0.72,26.85451209,29.5,Male,0
25,25,0.64,1.4,63.8,0.1,26.82287414,30.8,Male,3
26.5,45,0.78,1.1,66.4,0.08,16.12496851,30.8,Female,0
29,25,0.61,1.2,75.1,0.57,22.7189744,38.1,Male,-3
27.6,55,0.71,1.1,34.3,0.25,23.45091822,18.5,Male,1
26,35,0.58,1.1,49,0.19,25.27611485,29.5,Male,0
24.1,25,1.15,1.3,51.4,0.06,25.14644451,21.3,Male,0
23.5,25,1.12,1.1,28.9,0.05,20.98531791,21.3,Female,-1
26.6,55,0.7,1.3,53.4,0.04,21.36009706,18.5,Male,0
22,45,0.78,1,78,0.01,22.74560762,18.5,Male,0
35.3,45,0.74,1.1,50.3,0.79,28.16401785,29.5,Male,1
17.7,35,2.05,1.1,44.6,0.05,22.4385219,8.5,Male,0
23.8,35,0.7,1.4,51,0.08,23.07218644,30.9,Male,0
27.3,35,0.98,1.2,47.3,0.12,26.67487432,21.3,Male,-1
23.3,25,0.68,1.1,38.2,0.02,24.2262147,15.5,Female,1
21.6,55,0.68,1.6,85.1,0.02,21.875,18.5,Male,0
26.1,25,0.84,1.1,67.2,0.15,20.82649286,30.8,Male,0
26.4,25,0.64,1.3,63.7,0.58,22.77555576,38.1,Male,-1
17.1,45,1.61,1.1,18.8,0.02,20.703125,8.5,Female,0
21.7,45,0.82,1.7,79.7,0,24.73146027,18.5,Male,-1
33.2,55,0.78,1,54.8,0.24,25.68052473,29.5,Female,2
29.4,25,0.61,1.3,79.9,1.03,24.50894577,29.5,Male,-1
25.8,25,0.73,1.1,50.4,0.22,18.94448233,29.9,Female,0
25.7,35,0.6,1.4,51.3,0.08,19.140625,29.9,Female,2
22.9,25,0.57,1.1,47.7,0.05,28.61544185,30.9,Female,0
26.2,25,0.63,1.3,67.4,0.06,18.14058957,30.9,Female,-1
26.3,35,0.79,1.1,49.5,0.18,22.14833292,29.9,Male,0
19.6,45,1.52,1,40.5,0.02,20.666708,8.5,Male,-1
26.7,35,0.53,1.4,65.8,0.27,25.390625,30.8,Female,0
26.5,55,0.78,1.3,65.9,0.05,35.17562851,30.8,Female,-1
23,25,0.97,1.1,45.8,0.06,28.13365651,15.5,Male,0
25.1,45,0.9,1.1,47.3,0.06,24.94679546,21.3,Male,0
33.2,45,0.74,1.1,55.3,0.35,27.98559978,29.5,Male,2
24.3,25,0.68,1.2,68.5,0.12,18.64123358,30.8,Male,0
26.2,35,0.49,1.2,51.8,0.04,28.49930378,21.3,Male,1
22.3,55,0.64,1.1,80,0.04,20.64809382,18.5,Male,0
25.2,35,0.64,1.5,52,0.14,22.0721003,29.5,Male,-1
22.8,55,0.71,1,74.6,0.03,22.1718317,18.5,Female,0
21.6,45,1.43,1.4,31.4,0.12,22.01187834,8.5,Male,0
26.4,25,0.69,1.1,53,0.01,15.25784302,21.3,Male,1
33.3,55,0.63,1,52.7,0.38,31.47797686,29.5,Female,1
25.2,35,0.58,1.1,43.8,0.12,23.4375,18.5,Female,0
22.3,25,0.66,1.1,78.7,0.02,21.93748875,18.5,Female,0
26,25,0.71,1.1,47.4,0.03,20.55933485,29.9,Female,0
23.5,35,1.27,1.7,25.6,0.12,19.53125,21.3,Female,-1
25.7,25,0.55,1.3,52.1,0.08,22.77555576,21.3,Male,1
25.9,25,0.76,1.1,54.3,0.02,20.15621063,21.3,Female,1
33.8,45,0.73,1.1,48,0.68,22.74560762,29.5,Male,3
27.9,25,0.7,1.1,58.2,0.12,24.74211243,38.1,Male,0
26.8,25,0.53,1.1,64.7,0.09,23.11111111,30.8,Female,0
22.7,45,0.78,1.1,67,0.17,25.390625,18.5,Male,-1
17.4,45,1.94,1.1,40,0.08,24.85497811,8.5,Male,0
23.5,35,0.7,1.1,48.7,0.09,22.4641571,30.9,Male,0
25.9,35,0.74,1.3,63.3,0.06,23.84620154,30.8,Male,1
27.2,35,0.77,1.1,49.4,0.05,30.86303587,29.9,Female,1
23.8,35,0.73,1.2,55.2,0.05,24.40604632,30.9,Male,-1
24.8,25,0.64,1.1,62.8,0.15,21.5102471,30.8,Male,0
27.9,25,0.55,1.7,57.2,0.04,17.93592749,30.8,Male,0
27.4,55,0.52,1.1,69.3,0.39,19.58008897,30.8,Male,0
23.5,45,0.59,1.2,75.2,0.01,19.80559517,18.5,Female,0
24.5,45,0.68,1.1,29.1,0.04,24.16456205,21.3,Male,-1
25,25,0.67,1.5,71.8,0.19,21.74810584,30.8,Male,0
24.3,35,0.86,1.1,43.5,0.05,37.29068808,15.5,Male,0.6
20.1,55,1.99,1.1,39.8,0.03,21.875,8.5,Male,0
26.6,25,0.57,1.4,70.6,0.09,22.47658689,38.1,Female,-1
25,45,1.18,1.4,44,0.06,28.99290796,15.5,Male,0
21.4,55,0.49,1.3,81.3,0,20.71248176,18.5,Male,0
24.7,25,0.53,1.7,65.6,0.22,24.18745276,30.8,Female,0
20.1,55,1.83,1.1,33.9,0.09,23.38120433,8.5,Female,1
36.2,45,0.68,1.1,45.1,0.82,25.62250022,30.9,Male,1
29.1,55,0.64,1.1,79.2,0.42,24.18745276,29.5,Male,0
22.1,45,0.88,1.3,79.5,0.01,23.14010515,18.5,Female,0
24.1,45,0.66,1.3,52.1,0.06,20.96245906,30.9,Female,0
23.9,25,0.58,1.4,48.7,0.07,26.67487432,21.3,Male,0.5
29.8,45,0.61,1.4,76.9,0.49,25.98811809,29.5,Male,0
27.6,35,1.3,1.1,49.4,0.05,24.48979592,29.9,Male,-1
25.5,25,0.64,1.7,62.4,0.27,21.4532872,38.1,Male,0
26.6,25,0.68,1.1,58.2,0.08,22.57495591,30.8,Male,1
23.9,55,1.04,1.4,23.4,0.06,20.80279105,21.3,Male,-1
25.5,45,0.66,1.1,51.5,0.04,30.2601375,18.5,Female,1
27.2,25,0.7,1.4,60.9,0.26,25.68052473,30.8,Male,0
16.7,25,1.66,1.3,22.2,0.02,19.140625,8.5,Female,-1
25.8,55,0.57,1.1,44.6,0,24.18745276,18.5,Female,0
25.3,25,0.78,1.3,64.4,0.05,20.55933485,30.8,Female,0
